id,category,prompt
240,Risk,"Title: Risk-informed decision memo
Role: Ops Lead
Task: Write a decision memo that explicitly weighs risks and mitigations.
Inputs (paste and fill):
- Decision: [ ]
- Options: [ ]
- Risks per option: [ ]
- Constraints: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Decision memo
- Risk comparison table
- Recommendation
- Mitigation plan
Finish with a short QA checklist tailored to this output."
241,Risk,"Title: Cyber hygiene checklist for small teams
Role: Security-aware Ops
Task: Create a cyber hygiene checklist for a small team (practical, non-technical).
Inputs (paste and fill):
- Tools used (email, docs, chat): [ ]
- Device types: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
- Do not recommend insecure practices
Output (Markdown):
- Checklist
- Quick wins
- Escalation if compromised
Finish with a short QA checklist tailored to this output."
242,Risk,"Title: Risk indicator design (KRIs)
Role: Risk Analyst
Task: Design KRIs (Key Risk Indicators) linked to top risks with thresholds.
Inputs (paste and fill):
- Top risks: [ ]
- Available data signals: [ ]
- Cadence: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- KRI list
- Definitions
- Thresholds
- Action when breached
Finish with a short QA checklist tailored to this output."
243,Risk,"Title: Regulatory change impact scan
Role: Compliance
Task: Create a method to scan regulatory changes and assess impact quickly.
Inputs (paste and fill):
- Industry/region: [ ]
- Key regulations: [ ]
- Owners: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Scan process
- Impact assessment template
- Escalation workflow
- Cadence
Finish with a short QA checklist tailored to this output."
244,Risk,"Title: Operational audit readiness checklist
Role: Ops Excellence
Task: Create an audit readiness checklist to ensure evidence and controls are in place.
Inputs (paste and fill):
- Area/process: [ ]
- Audit type: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Checklist
- Evidence list
- Roles
- Common fail points
Finish with a short QA checklist tailored to this output."
245,Risk,"Title: Risk communication to leadership
Role: Risk Manager
Task: Draft a leadership update on risks that is clear, prioritised, and action-focused.
Inputs (paste and fill):
- Top risks: [ ]
- Changes since last update: [ ]
- Asks: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Update memo
- Top risks table
- Asks/decisions
- Next steps
Finish with a short QA checklist tailored to this output."
246,Risk,"Title: Incident tabletop exercise plan
Role: BCP/Incident
Task: Design a tabletop exercise to practise incident response and comms.
Inputs (paste and fill):
- Scenario: [ ]
- Participants: [ ]
- Objectives: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Exercise agenda
- Injects/questions
- Roles
- Debrief template
- Action capture
Finish with a short QA checklist tailored to this output."
247,Risk,"Title: Risk-based access review plan
Role: Security/Governance
Task: Create a periodic access review plan for systems and data.
Inputs (paste and fill):
- Systems: [ ]
- Roles: [ ]
- Frequency: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Process
- Reviewer checklist
- Evidence
- Remediation steps
Finish with a short QA checklist tailored to this output."
248,Risk,"Title: Risk escalation decision tree
Role: Risk Manager
Task: Create a decision tree for when and how to escalate risks.
Inputs (paste and fill):
- Risk appetite: [ ]
- Stakeholders: [ ]
- Examples of past issues: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Decision tree
- Escalation levels
- Information required
- Templates
Finish with a short QA checklist tailored to this output."
249,Risk,"Title: Post-incident action tracking system
Role: Incident Manager
Task: Design an action tracking system to ensure post-incident actions get completed.
Inputs (paste and fill):
- Tooling: [ ]
- Owner roles: [ ]
- Cadence: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Tracker template
- Operating rules
- Review cadence
- Closure criteria
Finish with a short QA checklist tailored to this output."
250,Risk,"Title: Change risk assessment checklist
Role: Change Manager
Task: Create a checklist to assess risk before making a change (process/system).
Inputs (paste and fill):
- Change description: [ ]
- Affected users: [ ]
- Rollback options: [ ]
Constraints:
- UK English
- Plain language (no jargon)
- State assumptions explicitly
- Use headings and bullet points where helpful
Output (Markdown):
- Pre-change checklist
- Go/No-go criteria
- Comms checklist
- Post-change monitoring
Finish with a short QA checklist tailored to this output."
